127.0.0.1 - - [28/Mar/2023:09:40:41 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [28/Mar/2023:15:16:59 +0900] "GET /FrontStudy/jquery/ajaxtest/01-text(1).html HTTP/1.1" 200 1065
0:0:0:0:0:0:0:1 - - [28/Mar/2023:15:17:00 +0900] "POST /FrontStudy/jquery/ajaxtest/ajax/text/01.txt HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [28/Mar/2023:15:19:24 +0900] "GET /FrontStudy/jquery/ajaxtest/02-text(2).html HTTP/1.1" 200 1170
0:0:0:0:0:0:0:1 - - [28/Mar/2023:15:19:24 +0900] "GET /FrontStudy/jquery/ajaxtest/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2023:15:19:24 +0900] "GET /FrontStudy/jquery/ajaxtest/css/common.css HTTP/1.1" 200 427
0:0:0:0:0:0:0:1 - - [28/Mar/2023:15:19:26 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/text/02.txt?_=1679984364723 HTTP/1.1" 200 252
0:0:0:0:0:0:0:1 - - [28/Mar/2023:15:19:26 +0900] "GET /FrontStudy/jquery/ajaxtest/img/icon.png HTTP/1.1" 200 1861
0:0:0:0:0:0:0:1 - - [28/Mar/2023:15:19:29 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/text/02.txt?_=1679984364724 HTTP/1.1" 200 252
0:0:0:0:0:0:0:1 - - [28/Mar/2023:15:19:30 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/text/02.txt?_=1679984364725 HTTP/1.1" 200 252
0:0:0:0:0:0:0:1 - - [28/Mar/2023:15:19:30 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/text/02.txt?_=1679984364726 HTTP/1.1" 200 252
0:0:0:0:0:0:0:1 - - [28/Mar/2023:15:19:30 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/text/02.txt?_=1679984364727 HTTP/1.1" 200 252
0:0:0:0:0:0:0:1 - - [28/Mar/2023:15:19:30 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/text/02.txt?_=1679984364728 HTTP/1.1" 200 252
0:0:0:0:0:0:0:1 - - [28/Mar/2023:15:19:30 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/text/02.txt?_=1679984364729 HTTP/1.1" 200 252
0:0:0:0:0:0:0:1 - - [28/Mar/2023:15:19:30 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/text/02.txt?_=1679984364730 HTTP/1.1" 200 252
0:0:0:0:0:0:0:1 - - [28/Mar/2023:15:19:30 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/text/02.txt?_=1679984364731 HTTP/1.1" 200 252
0:0:0:0:0:0:0:1 - - [28/Mar/2023:15:19:31 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/text/02.txt?_=1679984364732 HTTP/1.1" 200 252
0:0:0:0:0:0:0:1 - - [28/Mar/2023:15:19:31 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/text/02.txt?_=1679984364733 HTTP/1.1" 200 252
0:0:0:0:0:0:0:1 - - [28/Mar/2023:15:19:36 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/text/02.txt?_=1679984364734 HTTP/1.1" 200 252
0:0:0:0:0:0:0:1 - - [28/Mar/2023:15:19:38 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/text/02.txt?_=1679984364735 HTTP/1.1" 200 252
0:0:0:0:0:0:0:1 - - [28/Mar/2023:15:19:38 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/text/02.txt?_=1679984364736 HTTP/1.1" 200 252
0:0:0:0:0:0:0:1 - - [28/Mar/2023:15:19:38 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/text/02.txt?_=1679984364737 HTTP/1.1" 200 252
0:0:0:0:0:0:0:1 - - [28/Mar/2023:15:19:38 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/text/02.txt?_=1679984364738 HTTP/1.1" 200 252
0:0:0:0:0:0:0:1 - - [28/Mar/2023:16:03:52 +0900] "GET /FrontStudy/jquery/ajaxtest/03-category.html HTTP/1.1" 200 3077
0:0:0:0:0:0:0:1 - - [28/Mar/2023:16:03:52 +0900] "GET /FrontStudy/jquery/ajaxtest/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2023:16:03:52 +0900] "GET /FrontStudy/jquery/ajaxtest/css/common.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2023:16:03:52 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/text/category-data.html HTTP/1.1" 200 2551
0:0:0:0:0:0:0:1 - - [28/Mar/2023:16:06:05 +0900] "GET /FrontStudy/jquery/ajaxtest/03-category.html HTTP/1.1" 200 3078
0:0:0:0:0:0:0:1 - - [28/Mar/2023:16:06:14 +0900] "GET /FrontStudy/jquery/ajaxtest/03-category.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2023:16:07:00 +0900] "GET /FrontStudy/jquery/ajaxtest/03-category.html HTTP/1.1" 200 3078
0:0:0:0:0:0:0:1 - - [28/Mar/2023:16:08:25 +0900] "GET /FrontStudy/jquery/ajaxtest/03-category.html HTTP/1.1" 200 3080
0:0:0:0:0:0:0:1 - - [28/Mar/2023:16:08:56 +0900] "GET /FrontStudy/jquery/ajaxtest/03-category.html HTTP/1.1" 200 3082
0:0:0:0:0:0:0:1 - - [28/Mar/2023:16:09:22 +0900] "GET /FrontStudy/jquery/ajaxtest/03-category.html HTTP/1.1" 200 3084
0:0:0:0:0:0:0:1 - - [28/Mar/2023:16:54:50 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/text/04-xml(1).html HTTP/1.1" 200 1528
0:0:0:0:0:0:0:1 - - [28/Mar/2023:16:54:50 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/text/css/reset.css HTTP/1.1" 404 881
0:0:0:0:0:0:0:1 - - [28/Mar/2023:16:54:50 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/text/css/common.css HTTP/1.1" 404 882
0:0:0:0:0:0:0:1 - - [28/Mar/2023:16:54:52 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/text/ajax/xml/03.xml HTTP/1.1" 404 887
0:0:0:0:0:0:0:1 - - [28/Mar/2023:16:54:59 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/text/css/common.css HTTP/1.1" 404 882
0:0:0:0:0:0:0:1 - - [28/Mar/2023:16:54:59 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/text/css/reset.css HTTP/1.1" 404 881
0:0:0:0:0:0:0:1 - - [28/Mar/2023:16:56:43 +0900] "GET /FrontStudy/jquery/ajaxtest/04-xml(1).html HTTP/1.1" 200 1528
0:0:0:0:0:0:0:1 - - [28/Mar/2023:16:56:43 +0900] "GET /FrontStudy/jquery/ajaxtest/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2023:16:56:43 +0900] "GET /FrontStudy/jquery/ajaxtest/css/common.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2023:16:56:44 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/xml/03.xml HTTP/1.1" 200 201
0:0:0:0:0:0:0:1 - - [28/Mar/2023:16:57:50 +0900] "GET /FrontStudy/jquery/ajaxtest/04-xml(1).html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2023:17:08:38 +0900] "GET /FrontStudy/jquery/ajaxtest/img/05-xml(2).html HTTP/1.1" 200 1342
0:0:0:0:0:0:0:1 - - [28/Mar/2023:17:08:38 +0900] "GET /FrontStudy/jquery/ajaxtest/img/css/reset.css HTTP/1.1" 404 871
0:0:0:0:0:0:0:1 - - [28/Mar/2023:17:08:38 +0900] "GET /FrontStudy/jquery/ajaxtest/img/css/common.css HTTP/1.1" 404 872
0:0:0:0:0:0:0:1 - - [28/Mar/2023:17:08:38 +0900] "GET /FrontStudy/jquery/ajaxtest/img/ajax/xml/04.xml?xml HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [28/Mar/2023:17:08:42 +0900] "GET /FrontStudy/jquery/ajaxtest/img/css/common.css HTTP/1.1" 404 872
0:0:0:0:0:0:0:1 - - [28/Mar/2023:17:08:42 +0900] "GET /FrontStudy/jquery/ajaxtest/img/css/reset.css HTTP/1.1" 404 871
0:0:0:0:0:0:0:1 - - [28/Mar/2023:17:08:53 +0900] "GET /FrontStudy/jquery/ajaxtest/img/ajax/xml/04.xml?xml HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [28/Mar/2023:17:09:24 +0900] "GET /FrontStudy/jquery/ajaxtest/img/05-xml(2).html HTTP/1.1" 404 868
0:0:0:0:0:0:0:1 - - [28/Mar/2023:17:09:30 +0900] "GET /FrontStudy/jquery/ajaxtest/05-xml(2).html HTTP/1.1" 200 1342
0:0:0:0:0:0:0:1 - - [28/Mar/2023:17:09:30 +0900] "GET /FrontStudy/jquery/ajaxtest/css/common.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2023:17:09:30 +0900] "GET /FrontStudy/jquery/ajaxtest/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2023:17:09:30 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/xml/04.xml?xml HTTP/1.1" 200 444
0:0:0:0:0:0:0:1 - - [28/Mar/2023:17:09:32 +0900] "GET /FrontStudy/jquery/ajaxtest/05-xml(2).html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2023:17:10:25 +0900] "GET /FrontStudy/jquery/ajaxtest/05-xml(2).html HTTP/1.1" 200 1417
0:0:0:0:0:0:0:1 - - [28/Mar/2023:17:17:49 +0900] "GET /FrontStudy/jquery/ajaxtest/05-xml(3).html HTTP/1.1" 200 1517
0:0:0:0:0:0:0:1 - - [28/Mar/2023:17:17:52 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/xml/xmldata.jsp?keyword=app HTTP/1.1" 200 402
0:0:0:0:0:0:0:1 - - [28/Mar/2023:17:17:55 +0900] "GET /FrontStudy/jquery/ajaxtest/05-xml(3).html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2023:17:17:55 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/xml/xmldata.jsp?keyword=app HTTP/1.1" 200 402
0:0:0:0:0:0:0:1 - - [28/Mar/2023:17:20:57 +0900] "GET /FrontStudy/jquery/ajaxtest/05-xml(3).html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2023:17:20:59 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/xml/xmldata.jsp?keyword=app HTTP/1.1" 200 402
0:0:0:0:0:0:0:1 - - [28/Mar/2023:17:42:32 +0900] "GET /FrontStudy/javascript/day0323/test_checkbox_all_solve.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2023:17:42:39 +0900] "GET /FrontStudy/src/main/webapp/jquery/ajaxtest/ajax/idcheck/idcheck.jsp HTTP/1.1" 404 876
0:0:0:0:0:0:0:1 - - [28/Mar/2023:17:43:09 +0900] "GET /FrontStudy/src/main/webapp/jquery/ajaxtest/ajax/idcheck/idcheck.jsp? HTTP/1.1" 404 876
0:0:0:0:0:0:0:1 - - [28/Mar/2023:17:43:12 +0900] "GET /FrontStudy/src/main/webapp/jquery/ajaxtest/ajax/idcheck/idcheck.jsp HTTP/1.1" 404 876
0:0:0:0:0:0:0:1 - - [28/Mar/2023:17:43:31 +0900] "GET /FrontStudy/src/main/webapp/jquery/ajaxtest/ajax/idcheck/idcheck.jsp HTTP/1.1" 404 876
0:0:0:0:0:0:0:1 - - [28/Mar/2023:17:43:41 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/idcheck/idcheck.jsp HTTP/1.1" 200 85
0:0:0:0:0:0:0:1 - - [28/Mar/2023:17:44:01 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/idcheck/idcheck.jsp?user_id=jquery HTTP/1.1" 200 84
0:0:0:0:0:0:0:1 - - [28/Mar/2023:18:10:01 +0900] "GET /FrontStudy/jquery/ajaxtest/06-idcheck.html HTTP/1.1" 200 1899
0:0:0:0:0:0:0:1 - - [28/Mar/2023:18:10:01 +0900] "GET /FrontStudy/jquery/ajaxtest/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2023:18:10:01 +0900] "GET /FrontStudy/jquery/ajaxtest/css/common.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2023:18:10:04 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/idcheck/idcheck.jsp?user_id=input_value HTTP/1.1" 200 85
0:0:0:0:0:0:0:1 - - [28/Mar/2023:18:10:09 +0900] "GET /FrontStudy/jquery/ajaxtest/06-idcheck.html?user_id=jquery HTTP/1.1" 200 1899
0:0:0:0:0:0:0:1 - - [28/Mar/2023:18:10:12 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/idcheck/idcheck.jsp?user_id=input_value HTTP/1.1" 200 85
0:0:0:0:0:0:0:1 - - [28/Mar/2023:18:10:16 +0900] "GET /FrontStudy/jquery/ajaxtest/06-idcheck.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2023:18:10:20 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/idcheck/idcheck.jsp?user_id=input_value HTTP/1.1" 200 85
0:0:0:0:0:0:0:1 - - [28/Mar/2023:18:10:51 +0900] "GET /FrontStudy/jquery/ajaxtest/06-idcheck.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2023:18:10:54 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/idcheck/idcheck.jsp?user_id=input_value HTTP/1.1" 200 85
0:0:0:0:0:0:0:1 - - [28/Mar/2023:18:10:55 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/idcheck/idcheck.jsp?user_id=input_value HTTP/1.1" 200 85
0:0:0:0:0:0:0:1 - - [28/Mar/2023:18:12:56 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/idcheck/idcheck.jsp HTTP/1.1" 200 85
0:0:0:0:0:0:0:1 - - [28/Mar/2023:18:13:02 +0900] "GET /FrontStudy/jquery/ajaxtest/06-idcheck.html HTTP/1.1" 200 1896
0:0:0:0:0:0:0:1 - - [28/Mar/2023:18:13:04 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/idcheck/idcheck.jsp?user_id=input_value HTTP/1.1" 200 85
0:0:0:0:0:0:0:1 - - [28/Mar/2023:18:15:32 +0900] "GET /FrontStudy/jquery/ajaxtest/06-idcheck.html HTTP/1.1" 200 1898
0:0:0:0:0:0:0:1 - - [28/Mar/2023:18:15:34 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/idcheck/idcheck.jsp?user_id=input_value HTTP/1.1" 200 85
0:0:0:0:0:0:0:1 - - [28/Mar/2023:18:15:48 +0900] "GET /FrontStudy/jquery/ajaxtest/06-idcheck.html HTTP/1.1" 200 1896
0:0:0:0:0:0:0:1 - - [28/Mar/2023:18:15:48 +0900] "GET /FrontStudy/jquery/ajaxtest/06-idcheck.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2023:18:15:48 +0900] "GET /FrontStudy/jquery/ajaxtest/06-idcheck.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2023:18:15:48 +0900] "GET /FrontStudy/jquery/ajaxtest/06-idcheck.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2023:18:15:48 +0900] "GET /FrontStudy/jquery/ajaxtest/06-idcheck.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2023:18:15:49 +0900] "GET /FrontStudy/jquery/ajaxtest/06-idcheck.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2023:18:15:49 +0900] "GET /FrontStudy/jquery/ajaxtest/06-idcheck.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2023:18:15:51 +0900] "GET /FrontStudy/jquery/ajaxtest/ajax/idcheck/idcheck.jsp?user_id=jquery HTTP/1.1" 200 84
